
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\0CX\0CX02TE\2013-04-16_19-41-47_9999\0CX02TE-2013-04-16_19-41-47_9999-8_99_8.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-22_1_22.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-22_1_22_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-22_1_22_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-22_1_22_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-24_2_24.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-24_2_24_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-24_2_24_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-24_2_24_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-3_12_3.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-3_12_3_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-3_12_3_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-3_12_3_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-7_11_7.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-7_11_7_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-7_11_7_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-7_11_7_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-8_3_8.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-8_3_8_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-8_3_8_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3324386\2013-12-19_02-20-37_7240\332-3324386-8_3_8_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-1_25_1.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-1_25_1_horizontal.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-1_25_1_transpose.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-1_25_1_vertical.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-22_4_22.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-22_4_22_horizontal.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-22_4_22_transpose.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-22_4_22_vertical.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-23_3_23.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-23_3_23_horizontal.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-23_3_23_transpose.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-23_3_23_vertical.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-24_2_24.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-24_2_24_horizontal.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-24_2_24_transpose.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-24_2_24_vertical.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-25_1_25.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-25_1_25_horizontal.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-25_1_25_transpose.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3326749\2014-01-24_09-01-49_4725\332-3326749-25_1_25_vertical.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329076\2013-12-20_12-19-23_6959\332-3329076-1_1_1.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329076\2013-12-20_12-19-23_6959\332-3329076-1_1_1_horizontal.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329076\2013-12-20_12-19-23_6959\332-3329076-1_1_1_transpose.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329076\2013-12-20_12-19-23_6959\332-3329076-1_1_1_vertical.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-11_5_11.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-11_5_11_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-11_5_11_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-11_5_11_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-17_8_17.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-17_8_17_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-17_8_17_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-17_8_17_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-18_12_18.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-18_12_18_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-18_12_18_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-18_12_18_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-1_9_1.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-1_9_1_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-1_9_1_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-1_9_1_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-25_15_25.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-25_15_25_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-25_15_25_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\332\3329171\2013-12-20_00-41-32_6870\332-3329171-25_15_25_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-10_17_10.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-10_17_10_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-10_17_10_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-10_17_10_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-11_20_11.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-11_20_11_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-11_20_11_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-11_20_11_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-12_10_12.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-12_10_12_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-12_10_12_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-12_10_12_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-13_6_13.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-13_6_13_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-13_6_13_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-13_6_13_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-14_14_14.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-14_14_14_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-14_14_14_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-14_14_14_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-15_23_15.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-15_23_15_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-15_23_15_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-15_23_15_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-16_16_16.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-16_16_16_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-16_16_16_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-16_16_16_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-17_19_17.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-17_19_17_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-17_19_17_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-17_19_17_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-18_21_18.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-18_21_18_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-18_21_18_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-18_21_18_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-19_25_19.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-19_25_19_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-19_25_19_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-19_25_19_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-1_24_1.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-1_24_1_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-1_24_1_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-1_24_1_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-20_13_20.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-20_13_20_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-20_13_20_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-20_13_20_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-21_5_21.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-21_5_21_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-21_5_21_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-21_5_21_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-22_18_22.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-22_18_22_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-22_18_22_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-22_18_22_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-23_12_23.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-23_12_23_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-23_12_23_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-23_12_23_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-24_15_24.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-24_15_24_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-24_15_24_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-24_15_24_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-25_3_25.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-25_3_25_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-25_3_25_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-25_3_25_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-2_4_2.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-2_4_2_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-2_4_2_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-2_4_2_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-3_2_3.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-3_2_3_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-3_2_3_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-3_2_3_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-4_11_4.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-4_11_4_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-4_11_4_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-4_11_4_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-5_7_5.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-5_7_5_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-5_7_5_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-5_7_5_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-6_9_6.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-6_9_6_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-6_9_6_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\333\3331389\2014-01-23_20-45-54_4526\333-3331389-6_9_6_vertical.png, Label: 2
